forum_uid,Opinion(1/0),Question(1/0),Answer(1/0),Sentiment(1-7),Urgency(1-7),CourseType,course_display_name,post_type,up_count,reads,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,confusion
0,1,0,0,4,2,Medicine,MedStats,Comment,0,186,55,94.79,94.9,1,98.09,27.5,18.18,85.45,54.55,12.73,9.09,0,0,9.09,0,0,3.64,12.73,16.36,5.45,0,9.09,0,12.73,7.27,3.64,0,1.82,3.64,5.45,5.45,0,0,0,0,10.91,0,0,0,0,14.55,1.82,5.45,5.45,3.64,1.82,3.64,1.82,1.82,0,0,5.45,0,5.45,0,0,0,0,0,0,0,0,1.82,9.09,5.45,5.45,0,1.82,3.64,3.64,0,0,0,0,0,0,0,0,0,0,0,7.27,3.64,3.64,0,0,0,0,0,0,0,0,0,0
0,0,0,1,4.5,1,Medicine,MedStats,Comment,0,85,6,18.82,99,98.01,25.77,6,33.33,100,66.67,33.33,16.67,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,1
0,0,0,0,4,1,Medicine,MedStats,Comment,0,82,2,93.26,50,1,99,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,0,0,0,50,0,0,0,0,0,1
0,1,0,0,4,1,Medicine,MedStats,Comment,0,86,34,99,38.42,28.81,25.77,17,32.35,67.65,44.12,0,0,0,0,0,0,0,0,17.65,11.76,8.82,2.94,2.94,0,8.82,11.76,8.82,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,0,8.82,0,14.71,0,14.71,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,2.94,0,0,0,0,0,0,0,5.88,2.94,0
0,0,0,1,4,1,Medicine,MedStats,Comment,1,218,38,93.26,70.08,67.26,25.77,12.67,7.89,94.74,57.89,5.26,2.63,0,0,2.63,0,0,2.63,10.53,18.42,18.42,2.63,2.63,0,21.05,2.63,2.63,0,2.63,7.89,0,0,0,0,0,0,2.63,0,0,0,0,5.26,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,2.63,0,2.63,0,0,0,2.63,10.53,5.26,21.05,0,7.89,13.16,10.53,0,0,2.63,0,0,0,0,0,0,0,0,10.53,7.89,0,0,0,0,0,0,0,0,0,2.63,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,76,45,96.48,50,43.37,67.75,15,20,86.67,44.44,4.44,2.22,0,2.22,0,0,0,2.22,11.11,17.78,4.44,8.89,6.67,0,13.33,6.67,4.44,2.22,0,6.67,6.67,4.44,2.22,0,0,0,4.44,0,0,0,0,26.67,4.44,6.67,0,4.44,4.44,6.67,4.44,2.22,0,0,0,0,0,0,0,8.89,2.22,0,2.22,2.22,2.22,0,13.33,4.44,8.89,0,4.44,4.44,2.22,0,0,0,0,0,0,0,0,0,0,0,13.33,4.44,0,0,0,0,2.22,4.44,0,2.22,0,0,0
0,0,0,1,5,1,Medicine,MedStats,Comment,0,37,6,99,50,23.51,99,6,33.33,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,16.67,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,16.67,33.33,0,0,0,0,1
0,0,0,1,4,2,Medicine,MedStats,Comment,0,127,60,78.3,50,74.76,6.91,15,10,88.33,53.33,6.67,3.33,0,3.33,0,0,0,3.33,18.33,6.67,15,5,6.67,1.67,31.67,20,0,1.67,0,3.33,1.67,0,1.67,0,0,0,3.33,0,0,0,0,25,11.67,6.67,5,6.67,0,5,0,0,0,0,0,0,0,0,0,8.33,3.33,0,3.33,0,1.67,0,25,6.67,13.33,5,3.33,5,0,0,0,0,0,0,0,0,0,0,0,0,16.67,6.67,6.67,0,0,0,0,1.67,0,1.67,0,0,0
0,0,0,1,4,2,Medicine,MedStats,Comment,1,105,73,76.23,60.81,2.88,92,24.33,20.55,71.23,50.68,8.22,4.11,0,4.11,0,0,0,4.11,12.33,9.59,10.96,6.85,2.74,4.11,13.7,4.11,0,0,5.48,2.74,4.11,4.11,0,0,0,0,4.11,0,0,0,0,15.07,2.74,6.85,4.11,4.11,0,1.37,0,0,0,0,0,0,0,0,0,8.22,4.11,0,1.37,2.74,0,2.74,12.33,0,9.59,0,6.85,2.74,0,0,0,0,0,0,1.37,0,0,1.37,0,0,30.14,4.11,4.11,0,0,0,1.37,2.74,0,4.11,10.96,2.74,0
0,0,0,1,4,1,Medicine,MedStats,Comment,0,48,13,24.14,50,1.4,99,13,7.69,69.23,61.54,15.38,0,0,0,0,0,0,15.38,7.69,15.38,7.69,15.38,15.38,0,7.69,7.69,7.69,0,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,30.77,23.08,0,0,0,0,0,0,0,7.69,0,0,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,130,26,96.16,35.01,38.39,25.77,13,15.38,65.38,42.31,3.85,0,0,0,0,0,0,3.85,15.38,7.69,11.54,0,3.85,0,11.54,11.54,3.85,0,3.85,7.69,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0,7.69,0,0,3.85,3.85,0,0,7.69,7.69,19.23,3.85,11.54,3.85,0,0,0,0,0,0,0,0,0,0,0,0,19.23,7.69,0,0,0,0,0,0,0,0,7.69,3.85,0
0,0,0,1,4,1,Medicine,MedStats,Comment,0,112,89,89.52,54.48,44.87,11.29,22.25,21.35,79.78,41.57,6.74,2.25,1.12,1.12,0,0,0,4.49,11.24,10.11,7.87,3.37,5.62,1.12,11.24,5.62,1.12,1.12,6.74,3.37,5.62,2.25,3.37,0,1.12,0,6.74,0,0,1.12,0,16.85,1.12,3.37,3.37,6.74,2.25,4.49,2.25,1.12,0,1.12,5.62,0,4.49,0,2.25,13.48,1.12,3.37,4.49,5.62,1.12,0,4.49,2.25,16.85,0,10.11,6.74,2.25,1.12,0,0,0,0,1.12,0,0,1.12,0,0,20.22,3.37,4.49,0,0,0,1.12,2.25,0,4.49,2.25,2.25,0
0,0,0,1,4,1,Medicine,MedStats,Comment,2,136,44,57.84,50,19.82,3.73,14.67,15.91,77.27,50,0,0,0,0,0,0,0,0,6.82,13.64,15.91,13.64,9.09,0,13.64,11.36,4.55,2.27,4.55,0,6.82,2.27,4.55,4.55,0,0,0,0,0,0,0,9.09,2.27,4.55,0,2.27,0,0,0,0,0,0,4.55,0,4.55,0,0,6.82,0,0,2.27,0,4.55,0,13.64,2.27,13.64,0,6.82,6.82,2.27,0,0,0,0,0,0,0,0,0,0,0,25,6.82,6.82,0,0,0,0,2.27,0,0,9.09,0,1
0,0,0,1,4,2,Medicine,MedStats,Comment,0,91,53,99,64.72,81.66,89.18,26.5,18.87,92.45,56.6,5.66,1.89,0,1.89,0,0,0,3.77,15.09,20.75,9.43,3.77,1.89,0,11.32,18.87,11.32,0,1.89,5.66,3.77,3.77,0,0,0,0,9.43,0,0,3.77,1.89,18.87,1.89,1.89,1.89,11.32,0,7.55,1.89,1.89,0,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,7.55,3.77,18.87,0,16.98,1.89,0,0,0,0,0,0,1.89,0,0,1.89,0,0,9.43,3.77,3.77,0,0,0,0,1.89,0,0,0,0,0
0,0,0,1,4,3,Medicine,MedStats,Comment,1,407,10,25.89,15.86,43.37,99,10,10,80,60,30,10,10,0,0,0,0,20,10,10,20,0,0,0,40,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,30,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,20,0,10,0,0,1
0,0,1,0,4,5,Medicine,MedStats,Comment,0,407,13,3.62,22.08,94.81,25.77,13,23.08,100,69.23,23.08,7.69,7.69,0,0,0,0,15.38,7.69,7.69,30.77,0,7.69,0,38.46,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,30.77,7.69,7.69,7.69,15.38,0,7.69,7.69,7.69,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,15.38,23.08,0,15.38,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,7.69,0,0,0,7.69,0,0,1
0,1,0,1,4,1,Medicine,MedStats,Comment,0,183,8,72.69,50,1,1,8,25,87.5,62.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,12.5,0,12.5,0,25,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,1
0,1,0,0,5.5,1.5,Medicine,MedStats,Comment,0,89,37,86.66,60.66,36.43,99,18.5,16.22,86.49,45.95,18.92,8.11,5.41,0,2.7,0,0,10.81,8.11,13.51,0,5.41,2.7,0,13.51,8.11,5.41,2.7,0,5.41,8.11,8.11,0,0,0,0,8.11,0,0,0,0,16.22,8.11,5.41,2.7,2.7,0,2.7,0,0,0,0,5.41,0,2.7,0,0,5.41,2.7,0,2.7,0,0,2.7,10.81,0,5.41,0,2.7,2.7,5.41,0,0,0,0,0,2.7,0,0,2.7,0,0,16.22,2.7,5.41,0,0,0,2.7,0,0,0,0,5.41,0
0,1,0,0,4,2.5,Medicine,MedStats,Comment,0,56,6,62.04,4.8,1,25.77,6,33.33,83.33,50,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,4,4,Medicine,MedStats,Comment,0,57,72,50.33,20.24,74.76,25.77,18,20.83,88.89,47.22,13.89,2.78,2.78,0,0,0,0,11.11,4.17,13.89,11.11,6.94,4.17,2.78,16.67,5.56,5.56,2.78,0,6.94,5.56,2.78,2.78,0,0,0,2.78,0,0,0,0,20.83,4.17,4.17,1.39,6.94,0,5.56,1.39,0,0,1.39,2.78,0,1.39,0,1.39,6.94,2.78,0,2.78,0,1.39,1.39,15.28,2.78,13.89,1.39,6.94,5.56,5.56,0,0,0,0,0,1.39,0,0,0,1.39,0,29.17,5.56,5.56,0,0,0,1.39,2.78,2.78,5.56,2.78,2.78,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,53,21,29.3,50,89.63,25.77,10.5,23.81,85.71,52.38,14.29,4.76,0,0,4.76,0,0,9.52,9.52,9.52,14.29,9.52,9.52,0,19.05,4.76,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,28.57,4.76,0,0,9.52,4.76,9.52,0,0,0,0,0,0,0,0,0,14.29,0,0,4.76,9.52,0,0,14.29,4.76,14.29,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,42.86,4.76,4.76,0,0,0,4.76,0,9.52,9.52,0,9.52,0
0,1,0,0,4,1,Medicine,MedStats,Comment,0,77,17,74.42,50,1,98.87,17,23.53,82.35,41.18,5.88,0,0,0,0,0,0,5.88,5.88,11.76,11.76,11.76,0,0,11.76,11.76,5.88,5.88,5.88,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0,0,0,0,0,0,11.76,0,11.76,0,0,5.88,0,0,0,5.88,0,0,11.76,0,5.88,0,5.88,0,17.65,0,0,0,0,0,0,0,0,0,0,0,41.18,0,0,5.88,0,0,5.88,0,11.76,5.88,0,11.76,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,130,19,77.17,70.08,19.27,25.77,19,21.05,94.74,63.16,5.26,5.26,0,0,5.26,0,0,0,10.53,15.79,21.05,5.26,5.26,0,26.32,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,15.79,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,15.79,0,10.53,0,5.26,0,5.26,21.05,0,10.53,5.26,0,5.26,10.53,0,5.26,0,0,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,97,1,93.26,50,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,1
0,0,0,0,5.5,1,Medicine,MedStats,Comment,0,111,10,98.58,84.14,43.37,99,5,10,100,50,10,0,0,0,0,0,0,10,20,10,10,0,0,0,20,10,0,0,0,0,20,20,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,20,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,1
0,0,0,1,4,2,Medicine,MedStats,Comment,0,82,43,63.06,40.82,49.53,25.77,14.33,23.26,74.42,44.19,9.3,0,0,0,0,0,0,9.3,4.65,11.63,11.63,9.3,2.33,0,9.3,0,0,0,4.65,2.33,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,18.6,0,4.65,13.95,6.98,0,0,0,0,0,0,0,0,0,0,0,13.95,6.98,4.65,0,0,0,0,2.33,0,0,0,0,0
0,0,0,1,4.5,1,Medicine,MedStats,Comment,1,88,5,99,50,1,1,5,40,100,60,20,0,0,0,0,0,0,20,20,20,0,0,0,0,20,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,40,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,1
0,0,0,0,5,1,Medicine,MedStats,Comment,0,103,1,93.26,50,1,99,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,1
0,0,0,1,4,2,Medicine,MedStats,Comment,0,98,24,50.33,79.76,1,92.4,24,25,58.33,37.5,12.5,4.17,0,0,4.17,0,0,8.33,4.17,4.17,4.17,8.33,4.17,0,4.17,8.33,4.17,4.17,25,4.17,4.17,4.17,0,0,0,0,4.17,0,0,0,0,16.67,0,0,0,12.5,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,4.17,0,0,0,0,0,0,4.17,0,0,4.17,0,0,58.33,12.5,12.5,0,0,0,0,12.5,0,0,8.33,12.5,0
0,1,0,0,4,2,Medicine,MedStats,Comment,1,68,23,9.72,80.77,1,99,11.5,13.04,86.96,56.52,17.39,4.35,0,0,0,0,4.35,13.04,0,8.7,17.39,4.35,8.7,0,21.74,8.7,0,0,0,0,8.7,8.7,0,0,0,0,13.04,0,0,0,0,30.43,4.35,4.35,13.04,4.35,8.7,4.35,0,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,0,4.35,8.7,4.35,8.7,0,4.35,4.35,8.7,0,0,0,0,0,0,0,0,0,0,0,30.43,4.35,0,0,0,0,4.35,4.35,8.7,0,0,8.7,1
0,1,0,0,4,3.5,Medicine,MedStats,Comment,0,70,33,57.84,18.16,16.48,25.77,16.5,27.27,87.88,54.55,6.06,0,0,0,0,0,0,6.06,12.12,9.09,15.15,3.03,6.06,9.09,15.15,6.06,6.06,0,6.06,0,0,0,0,0,0,0,6.06,0,0,0,0,21.21,6.06,0,6.06,9.09,0,6.06,0,0,0,0,0,0,0,0,0,9.09,6.06,0,3.03,0,0,0,12.12,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21,6.06,0,0,0,0,0,0,0,3.03,12.12,0,0
0,0,0,1,4,3.5,Medicine,MedStats,Comment,0,56,63,37.53,78.64,8.33,1.33,21,33.33,84.13,55.56,12.7,6.35,0,0,4.76,0,1.59,6.35,11.11,9.52,7.94,12.7,11.11,1.59,11.11,7.94,4.76,4.76,0,1.59,6.35,1.59,4.76,3.17,1.59,0,6.35,0,0,0,0,14.29,3.17,3.17,0,6.35,3.17,1.59,0,0,0,0,0,0,0,0,0,7.94,0,1.59,1.59,3.17,3.17,0,9.52,1.59,7.94,3.17,0,4.76,0,3.17,0,0,0,0,0,0,0,0,0,0,15.87,4.76,4.76,0,0,0,0,0,0,0,6.35,0,0
0,1,0,0,5,1,Medicine,MedStats,Comment,1,265,20,25.89,30.86,43.37,99,20,25,90,55,30,20,15,0,5,0,0,10,5,10,5,5,5,0,5,5,5,0,0,0,10,10,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,10,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,5,0,0,0,10,0,1
0,0,0,0,5,1,Medicine,MedStats,Comment,0,81,5,99,50,1,99,5,20,80,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,1
0,0,0,1,4,1,Medicine,MedStats,Comment,0,64,30,25.89,36.95,23.51,25.77,15,20,90,66.67,20,6.67,0,0,6.67,0,0,13.33,10,13.33,13.33,3.33,10,6.67,20,0,0,3.33,0,3.33,0,0,0,0,0,0,6.67,0,0,0,0,30,6.67,3.33,6.67,10,3.33,10,3.33,3.33,0,0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,16.67,0,6.67,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,16.67,6.67,3.33,0,0,0,0,0,0,6.67,0,0,0
0,0,0,1,5,1,Medicine,MedStats,Comment,0,84,8,11.86,99,1,99,8,12.5,87.5,50,37.5,12.5,0,12.5,0,0,0,25,0,12.5,12.5,0,0,0,50,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,12.5,25,0,12.5,0,0,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,0,69,62,45.37,62.65,29.34,56.22,20.67,16.13,88.71,58.06,12.9,9.68,1.61,1.61,6.45,0,0,3.23,9.68,9.68,16.13,4.84,4.84,3.23,20.97,3.23,0,0,0,3.23,1.61,1.61,0,0,0,0,9.68,0,0,0,0,27.42,3.23,1.61,6.45,11.29,1.61,9.68,0,0,0,0,0,0,0,0,0,6.45,1.61,1.61,3.23,0,0,3.23,14.52,3.23,9.68,0,6.45,3.23,1.61,0,0,0,0,0,1.61,0,0,1.61,0,0,20.97,4.84,6.45,0,0,0,0,1.61,0,3.23,3.23,1.61,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,0,91,24,38.6,20.24,74.76,25.77,12,25,66.67,50,16.67,4.17,4.17,0,0,0,0,12.5,8.33,8.33,12.5,0,12.5,0,12.5,8.33,8.33,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,16.67,0,8.33,8.33,0,0,0,0,0,0,4.17,0,0,4.17,0,0,25,4.17,8.33,0,0,0,4.17,4.17,0,4.17,0,0,0
0,0,0,1,4,2,Medicine,MedStats,Comment,0,110,61,75.09,92.99,1,83.88,15.25,14.75,83.61,45.9,9.84,4.92,0,0,3.28,0,1.64,4.92,4.92,14.75,9.84,4.92,6.56,0,11.48,8.2,4.92,0,4.92,3.28,3.28,3.28,0,0,0,0,14.75,0,0,3.28,3.28,19.67,6.56,6.56,6.56,1.64,0,3.28,0,0,0,0,6.56,0,6.56,0,0,6.56,3.28,1.64,1.64,0,0,1.64,4.92,1.64,3.28,0,3.28,0,0,0,0,0,0,0,1.64,0,0,0,1.64,0,27.87,9.84,13.11,0,0,0,0,1.64,0,0,3.28,0,0
0,0,0,1,4,1,Medicine,MedStats,Comment,0,97,11,99,50,2.4,25.77,11,36.36,81.82,45.45,0,0,0,0,0,0,0,0,18.18,18.18,9.09,0,0,0,9.09,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,18.18,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,4,2,Medicine,MedStats,Comment,0,156,85,99,59.29,58.9,98.87,21.25,24.71,75.29,43.53,3.53,0,0,0,0,0,0,3.53,12.94,18.82,4.71,1.18,4.71,0,10.59,2.35,2.35,1.18,3.53,1.18,8.24,7.06,1.18,1.18,0,0,5.88,0,0,0,0,17.65,4.71,3.53,0,4.71,3.53,3.53,0,0,0,0,0,0,0,0,0,4.71,0,2.35,3.53,2.35,1.18,0,9.41,0,14.12,1.18,7.06,4.71,0,0,0,0,0,0,0,0,0,0,0,0,18.82,8.24,2.35,1.18,0,0,0,2.35,0,1.18,2.35,1.18,0
0,1,0,1,4.5,1.5,Medicine,MedStats,Comment,0,58,96,72.69,66.17,93.74,44.87,13.71,13.54,93.75,54.17,6.25,2.08,0,1.04,1.04,0,0,4.17,9.38,13.54,11.46,6.25,8.33,3.12,20.83,4.17,1.04,1.04,0,10.42,3.12,2.08,1.04,0,0,1.04,10.42,0,0,0,0,16.67,2.08,4.17,3.12,3.12,0,5.21,1.04,0,1.04,0,0,0,0,0,0,16.67,8.33,0,8.33,0,0,2.08,13.54,2.08,26.04,6.25,12.5,6.25,1.04,0,0,0,0,0,4.17,0,3.12,1.04,0,0,17.71,6.25,6.25,0,0,0,1.04,0,0,2.08,2.08,0,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,0,64,98,60.17,20.71,39.4,97.12,19.6,20.41,78.57,59.18,10.2,7.14,5.1,1.02,1.02,0,0,3.06,14.29,8.16,11.22,9.18,7.14,2.04,16.33,5.1,0,2.04,2.04,1.02,7.14,6.12,1.02,0,0,1.02,3.06,0,0,0,0,24.49,2.04,1.02,2.04,13.27,4.08,6.12,0,0,0,0,0,0,0,0,0,3.06,2.04,0,1.02,0,0,0,12.24,3.06,8.16,0,2.04,6.12,2.04,0,0,0,0,0,0,0,0,0,0,0,11.22,4.08,2.04,0,0,0,1.02,0,0,2.04,2.04,0,0
0,0,0,1,4.5,1,Medicine,MedStats,Comment,0,111,46,60.05,66.81,68.63,93.61,23,15.22,86.96,56.52,8.7,6.52,0,0,6.52,0,0,2.17,8.7,15.22,8.7,8.7,13.04,2.17,10.87,4.35,0,0,2.17,4.35,4.35,4.35,0,0,0,0,6.52,0,0,0,0,17.39,0,2.17,2.17,2.17,4.35,6.52,0,0,0,0,0,0,0,0,0,13.04,2.17,4.35,2.17,6.52,0,0,10.87,2.17,19.57,2.17,6.52,10.87,8.7,0,0,0,0,0,0,0,0,0,0,0,19.57,4.35,4.35,0,0,0,0,4.35,0,2.17,4.35,0,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,0,108,106,47.86,98.08,9.72,42.91,21.2,20.75,76.42,48.11,13.21,13.21,1.89,0,11.32,0,0,0,5.66,10.38,7.55,7.55,9.43,0,16.98,4.72,0.94,0.94,12.26,4.72,4.72,2.83,1.89,0,0,1.89,14.15,0,0,0,0,13.21,6.6,1.89,2.83,2.83,0.94,2.83,0,0,0,0,0,0,0,0,0,4.72,0,3.77,0,0.94,1.89,0.94,16.04,0.94,4.72,0,0.94,3.77,0,0.94,0,0,0,0,0,0,0,0,0,0,12.26,4.72,5.66,0,0,0,0,0,0,0,1.89,0,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,1,112,52,86.09,87.57,1,25.77,17.33,19.23,76.92,46.15,9.62,5.77,0,0,5.77,0,0,3.85,7.69,13.46,9.62,3.85,3.85,0,13.46,5.77,1.92,1.92,3.85,13.46,0,0,0,0,0,0,7.69,0,0,0,0,3.85,0,1.92,1.92,1.92,0,1.92,3.85,1.92,0,1.92,1.92,0,0,0,1.92,5.77,1.92,0,3.85,0,0,3.85,7.69,1.92,5.77,0,3.85,1.92,0,1.92,0,1.92,0,0,0,0,0,0,0,0,15.38,5.77,3.85,0,0,0,0,0,0,1.92,3.85,0,0
0,0,0,1,4,1.5,Medicine,MedStats,Comment,1,104,43,96.6,40.82,5.92,69.6,8.6,39.53,74.42,51.16,6.98,0,0,0,0,0,0,6.98,16.28,11.63,6.98,0,6.98,2.33,6.98,4.65,4.65,0,4.65,0,6.98,4.65,2.33,0,0,0,6.98,0,0,0,0,18.6,2.33,6.98,2.33,2.33,2.33,6.98,0,0,0,0,4.65,0,4.65,0,0,9.3,4.65,0,4.65,0,0,4.65,0,2.33,4.65,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28,11.63,0,0,0,0,0,0,0,0,4.65,0,0
